BillDetailID,OrderDate,CustomerID,ProductID,OrderQty,UnitPrice,LineProfit
2498,2020-06-03 00:00:00,376,49,5,348,1215
2499,2017-03-19 00:00:00,287,32,8,9553,7920
2500,2016-09-21 00:00:00,897,10,6,2863,2928
2501,2017-09-16 00:00:00,827,36,2,4019,592
2502,2019-09-29 00:00:00,121,30,3,9196,1254
2503,2016-11-08 00:00:00,189,20,3,4184,1395
2504,2016-12-29 00:00:00,492,28,3,919,1806
2505,2017-09-11 00:00:00,867,23,10,6407,8580
2506,2017-01-29 00:00:00,165,26,7,4966,5208
2507,2019-04-21 00:00:00,216,33,4,8656,28
2508,2017-01-18 00:00:00,142,20,3,4184,1395
2509,2020-04-02 00:00:00,161,8,6,4074,5826
2510,2017-03-09 00:00:00,500,16,7,9551,6923
2511,2017-09-06 00:00:00,168,28,1,919,602
2512,2019-05-13 00:00:00,378,19,6,9122,3648
2513,2017-11-30 00:00:00,815,32,3,9553,2970
2514,2017-11-29 00:00:00,826,23,9,6407,7722
2515,2020-04-21 00:00:00,247,2,3,1565,1350
2516,2018-10-17 00:00:00,915,48,2,4856,484
2517,2020-05-12 00:00:00,231,13,6,10237,3768
2518,2020-08-17 00:00:00,677,19,5,9122,3040
2519,2020-01-15 00:00:00,891,42,1,6201,440
2520,2017-09-23 00:00:00,518,18,2,5999,20
2521,2017-04-13 00:00:00,843,31,8,4203,7448
2522,2020-06-16 00:00:00,18,45,5,3550,545
2523,2016-10-03 00:00:00,341,44,4,3899,176
2524,2016-11-06 00:00:00,926,10,6,2863,2928
2525,2018-11-26 00:00:00,110,22,6,655,1224
2526,2017-05-18 00:00:00,437,38,8,9265,2264
2527,2019-02-26 00:00:00,385,34,2,2235,1764
2528,2018-09-14 00:00:00,918,39,6,10137,2448
2529,2017-11-05 00:00:00,162,46,10,2723,370
2530,2018-05-28 00:00:00,469,45,7,3550,763
2531,2017-05-26 00:00:00,267,28,6,919,3612
2532,2020-05-12 00:00:00,590,44,5,3899,220
2533,2020-08-25 00:00:00,53,34,1,2235,882
2534,2018-05-13 00:00:00,827,46,9,2723,333
2535,2017-02-03 00:00:00,374,26,2,4966,1488
2536,2018-01-13 00:00:00,150,36,10,4019,2960
2537,2017-12-05 00:00:00,662,37,6,8918,2148
2538,2016-11-26 00:00:00,662,24,2,10030,1272
2539,2017-04-26 00:00:00,9,45,10,3550,1090
2540,2018-06-08 00:00:00,755,2,4,1565,1800
2541,2020-01-20 00:00:00,786,7,10,4009,8120
2542,2018-10-01 00:00:00,21,29,9,2312,5535
2543,2018-10-07 00:00:00,455,35,7,8211,5488
2544,2019-10-20 00:00:00,192,39,2,10137,816
2545,2020-03-25 00:00:00,909,25,10,4460,7770
2546,2017-07-08 00:00:00,207,45,10,3550,1090
2547,2018-06-21 00:00:00,301,43,1,9442,919
2548,2017-10-04 00:00:00,541,15,5,1118,3580
2549,2017-02-18 00:00:00,835,5,3,5857,672
2550,2017-07-02 00:00:00,440,3,1,2138,381
2551,2018-12-02 00:00:00,743,14,6,8220,144
2552,2019-05-21 00:00:00,944,43,10,9442,9190
2553,2020-05-10 00:00:00,66,45,5,3550,545
2554,2019-04-01 00:00:00,3,46,4,2723,148
2555,2019-11-05 00:00:00,102,33,3,8656,21
2556,2020-01-10 00:00:00,101,25,2,4460,1554
2557,2018-08-24 00:00:00,463,16,9,9551,8901
2558,2020-02-10 00:00:00,992,18,4,5999,40
2559,2020-07-03 00:00:00,809,32,8,9553,7920
2560,2017-11-30 00:00:00,676,48,4,4856,968
2561,2019-10-09 00:00:00,818,18,8,5999,80
2562,2016-11-03 00:00:00,785,3,9,2138,3429
2563,2020-05-12 00:00:00,619,37,7,8918,2506
2564,2019-05-06 00:00:00,327,29,5,2312,3075
2565,2019-09-05 00:00:00,483,18,10,5999,100
2566,2018-10-16 00:00:00,204,18,10,5999,100
2567,2019-06-18 00:00:00,5,3,10,2138,3810
2568,2017-11-26 00:00:00,370,48,6,4856,1452
2569,2019-12-05 00:00:00,427,32,8,9553,7920
2570,2019-08-06 00:00:00,636,39,9,10137,3672
2571,2017-02-24 00:00:00,268,42,10,6201,4400
2572,2017-09-30 00:00:00,899,46,8,2723,296
2573,2020-03-27 00:00:00,709,31,4,4203,3724
2574,2018-04-29 00:00:00,233,49,9,348,2187
2575,2017-11-01 00:00:00,71,16,2,9551,1978
2576,2018-01-19 00:00:00,105,50,6,9056,5496
2577,2017-07-01 00:00:00,210,31,7,4203,6517
2578,2020-07-03 00:00:00,965,15,1,1118,716
2579,2019-04-19 00:00:00,713,48,4,4856,968
2580,2017-11-11 00:00:00,96,5,2,5857,448
2581,2017-07-18 00:00:00,33,6,3,5868,1719
2582,2017-05-06 00:00:00,974,16,7,9551,6923
2583,2017-07-04 00:00:00,539,26,9,4966,6696
2584,2017-12-23 00:00:00,19,42,6,6201,2640
2585,2018-08-15 00:00:00,205,14,9,8220,216
2586,2019-02-02 00:00:00,292,47,8,8102,1736
2587,2019-08-18 00:00:00,705,40,2,7245,1830
2588,2016-10-26 00:00:00,1,1,1,4041,803
2589,2016-11-30 00:00:00,85,42,10,6201,4400
2590,2020-05-27 00:00:00,886,43,5,9442,4595
2591,2017-08-27 00:00:00,475,10,3,2863,1464
2592,2020-04-08 00:00:00,49,41,5,2665,1110
2593,2019-05-22 00:00:00,172,22,9,655,1836
2594,2019-09-14 00:00:00,395,13,5,10237,3140
2595,2017-03-01 00:00:00,684,16,7,9551,6923
2596,2018-01-21 00:00:00,721,14,8,8220,192
2597,2018-08-30 00:00:00,736,26,8,4966,5952
2598,2019-08-19 00:00:00,145,23,2,6407,1716
2599,2019-06-09 00:00:00,658,43,1,9442,919
2600,2019-09-02 00:00:00,338,16,8,9551,7912
2601,2018-12-13 00:00:00,401,47,6,8102,1302
2602,2018-02-03 00:00:00,333,8,4,4074,3884
2603,2019-06-26 00:00:00,628,49,5,348,1215
2604,2020-02-16 00:00:00,695,1,3,4041,2409
2605,2019-05-22 00:00:00,258,15,3,1118,2148
2606,2016-10-30 00:00:00,769,19,10,9122,6080
2607,2017-01-23 00:00:00,655,22,4,655,816
2608,2018-12-26 00:00:00,626,22,5,655,1020
2609,2020-03-26 00:00:00,69,9,10,8971,3580
2610,2017-03-22 00:00:00,914,1,4,4041,3212
2611,2018-06-22 00:00:00,616,38,7,9265,1981
2612,2018-08-23 00:00:00,471,13,7,10237,4396
2613,2017-05-08 00:00:00,834,5,9,5857,2016
2614,2016-10-23 00:00:00,660,11,5,4470,810
2615,2018-06-24 00:00:00,51,20,9,4184,4185
2616,2020-05-13 00:00:00,522,44,3,3899,132
2617,2017-08-29 00:00:00,924,37,8,8918,2864
2618,2018-10-25 00:00:00,310,31,10,4203,9310
2619,2017-08-29 00:00:00,86,33,10,8656,70
2620,2020-06-05 00:00:00,423,45,6,3550,654
2621,2019-06-06 00:00:00,656,47,3,8102,651
2622,2016-10-12 00:00:00,125,45,1,3550,109
2623,2017-06-23 00:00:00,254,46,2,2723,74
2624,2020-08-05 00:00:00,677,23,6,6407,5148
2625,2020-02-10 00:00:00,649,49,3,348,729
2626,2019-03-01 00:00:00,656,19,2,9122,1216
2627,2020-02-27 00:00:00,971,26,6,4966,4464
2628,2018-06-13 00:00:00,271,20,6,4184,2790
2629,2020-05-19 00:00:00,930,40,10,7245,9150
2630,2019-11-07 00:00:00,641,17,8,6338,3336
2631,2020-09-01 00:00:00,788,9,1,8971,358
2632,2020-05-04 00:00:00,128,7,4,4009,3248
2633,2018-08-24 00:00:00,612,25,8,4460,6216
2634,2019-11-30 00:00:00,57,8,5,4074,4855
2635,2016-11-08 00:00:00,406,34,10,2235,8820
2636,2017-10-04 00:00:00,348,44,5,3899,220
2637,2020-08-21 00:00:00,799,44,1,3899,44
2638,2020-07-13 00:00:00,59,48,9,4856,2178
2639,2017-02-08 00:00:00,540,7,9,4009,7308
2640,2020-02-29 00:00:00,588,24,7,10030,4452
2641,2020-02-23 00:00:00,372,38,8,9265,2264
2642,2018-09-30 00:00:00,872,21,2,1196,1032
2643,2020-08-21 00:00:00,25,31,9,4203,8379
2644,2019-04-28 00:00:00,716,48,4,4856,968
2645,2016-11-06 00:00:00,63,40,10,7245,9150
2646,2019-01-25 00:00:00,666,8,10,4074,9710
2647,2019-04-02 00:00:00,856,28,9,919,5418
2648,2017-09-16 00:00:00,131,16,4,9551,3956
2649,2018-01-16 00:00:00,939,29,6,2312,3690
2650,2020-05-10 00:00:00,868,41,1,2665,222
2651,2020-03-06 00:00:00,685,7,5,4009,4060
2652,2020-06-15 00:00:00,273,29,3,2312,1845
2653,2016-10-12 00:00:00,869,34,7,2235,6174
2654,2017-12-31 00:00:00,989,36,3,4019,888
2655,2017-04-11 00:00:00,828,8,8,4074,7768
2656,2017-07-19 00:00:00,961,23,8,6407,6864
2657,2019-08-12 00:00:00,410,48,7,4856,1694
2658,2017-03-06 00:00:00,249,41,4,2665,888
2659,2020-02-21 00:00:00,656,10,3,2863,1464
2660,2018-11-11 00:00:00,901,39,3,10137,1224
2661,2018-07-28 00:00:00,416,6,4,5868,2292
2662,2017-03-09 00:00:00,176,6,1,5868,573
2663,2018-06-25 00:00:00,53,14,7,8220,168
2664,2018-10-19 00:00:00,225,12,1,1055,100
2665,2017-06-14 00:00:00,648,26,6,4966,4464
2666,2019-07-21 00:00:00,514,49,6,348,1458
2667,2020-08-03 00:00:00,162,42,3,6201,1320
2668,2019-11-09 00:00:00,820,7,7,4009,5684
2669,2018-04-28 00:00:00,870,2,9,1565,4050
2670,2017-08-03 00:00:00,931,7,7,4009,5684
2671,2020-05-18 00:00:00,818,50,5,9056,4580
2672,2017-10-03 00:00:00,451,19,5,9122,3040
2673,2018-11-14 00:00:00,517,4,3,2778,2436
2674,2019-06-22 00:00:00,697,11,7,4470,1134
2675,2017-12-14 00:00:00,975,26,4,4966,2976
2676,2018-07-20 00:00:00,568,40,7,7245,6405
2677,2017-09-18 00:00:00,522,46,7,2723,259
2678,2019-07-06 00:00:00,696,21,9,1196,4644
2679,2018-12-18 00:00:00,306,46,8,2723,296
2680,2017-08-10 00:00:00,255,12,3,1055,300
2681,2019-08-17 00:00:00,174,31,10,4203,9310
2682,2019-09-13 00:00:00,64,44,5,3899,220
2683,2017-09-24 00:00:00,195,34,6,2235,5292
2684,2020-04-25 00:00:00,319,19,9,9122,5472
2685,2020-04-06 00:00:00,687,50,7,9056,6412
2686,2017-02-25 00:00:00,385,30,8,9196,3344
2687,2020-05-13 00:00:00,832,9,7,8971,2506
2688,2017-04-25 00:00:00,258,35,9,8211,7056
2689,2020-04-19 00:00:00,607,46,2,2723,74
2690,2016-10-18 00:00:00,921,32,4,9553,3960
2691,2019-03-02 00:00:00,877,27,7,8329,595
2692,2018-09-17 00:00:00,906,9,2,8971,716
2693,2019-03-23 00:00:00,344,16,6,9551,5934
2694,2018-02-19 00:00:00,636,6,9,5868,5157
2695,2017-10-27 00:00:00,159,16,10,9551,9890
2696,2019-11-22 00:00:00,672,35,1,8211,784
2697,2019-04-02 00:00:00,796,21,3,1196,1548
2698,2017-08-27 00:00:00,626,24,7,10030,4452
2699,2016-10-14 00:00:00,908,23,7,6407,6006
2700,2017-03-27 00:00:00,648,50,3,9056,2748
2701,2019-09-19 00:00:00,815,26,2,4966,1488
2702,2016-12-07 00:00:00,360,12,10,1055,1000
2703,2018-03-23 00:00:00,392,12,8,1055,800
2704,2017-11-06 00:00:00,756,19,2,9122,1216
2705,2019-12-02 00:00:00,739,22,10,655,2040
2706,2016-11-27 00:00:00,438,45,4,3550,436
2707,2017-03-02 00:00:00,418,6,9,5868,5157
2708,2016-10-13 00:00:00,912,44,4,3899,176
2709,2019-06-29 00:00:00,639,42,9,6201,3960
2710,2020-07-19 00:00:00,859,38,10,9265,2830
2711,2018-12-31 00:00:00,618,29,1,2312,615
2712,2020-07-28 00:00:00,703,34,2,2235,1764
2713,2018-06-11 00:00:00,280,1,6,4041,4818
2714,2020-06-06 00:00:00,362,21,8,1196,4128
2715,2019-08-26 00:00:00,58,24,1,10030,636
2716,2017-04-23 00:00:00,504,13,6,10237,3768
2717,2020-04-09 00:00:00,65,8,6,4074,5826
2718,2017-01-17 00:00:00,855,49,7,348,1701
2719,2019-12-24 00:00:00,273,15,9,1118,6444
2720,2017-03-22 00:00:00,514,6,1,5868,573
2721,2016-11-08 00:00:00,717,33,6,8656,42
2722,2020-06-03 00:00:00,515,35,3,8211,2352
2723,2020-01-21 00:00:00,407,19,9,9122,5472
2724,2020-05-06 00:00:00,607,20,2,4184,930
2725,2018-05-07 00:00:00,539,21,2,1196,1032
2726,2019-10-29 00:00:00,764,9,9,8971,3222
2727,2017-03-08 00:00:00,253,1,1,4041,803
2728,2017-02-17 00:00:00,713,10,1,2863,488
2729,2019-12-19 00:00:00,638,11,3,4470,486
2730,2016-09-14 00:00:00,767,32,6,9553,5940
2731,2018-04-30 00:00:00,282,7,2,4009,1624
2732,2016-12-13 00:00:00,471,15,6,1118,4296
2733,2017-09-24 00:00:00,962,8,1,4074,971
2734,2018-03-31 00:00:00,186,3,7,2138,2667
2735,2017-05-11 00:00:00,844,44,9,3899,396
2736,2020-02-26 00:00:00,850,12,7,1055,700
2737,2020-01-15 00:00:00,974,29,8,2312,4920
2738,2016-12-10 00:00:00,586,42,2,6201,880
2739,2017-07-25 00:00:00,852,9,5,8971,1790
2740,2019-03-24 00:00:00,78,1,7,4041,5621
2741,2018-06-13 00:00:00,18,36,5,4019,1480
2742,2018-07-04 00:00:00,579,50,8,9056,7328
2743,2017-03-14 00:00:00,547,45,7,3550,763
2744,2018-06-26 00:00:00,736,7,3,4009,2436
2745,2019-03-04 00:00:00,243,3,6,2138,2286
2746,2019-08-22 00:00:00,505,11,7,4470,1134
2747,2020-03-15 00:00:00,382,22,7,655,1428
2748,2018-09-09 00:00:00,697,29,4,2312,2460
2749,2017-08-20 00:00:00,199,6,6,5868,3438
2750,2020-03-22 00:00:00,951,24,1,10030,636
2751,2018-06-26 00:00:00,27,26,5,4966,3720
2752,2018-09-05 00:00:00,787,48,9,4856,2178
2753,2020-05-17 00:00:00,828,1,2,4041,1606
2754,2017-02-18 00:00:00,333,38,5,9265,1415
2755,2018-03-05 00:00:00,275,9,1,8971,358
2756,2019-12-27 00:00:00,64,48,2,4856,484
2757,2020-04-06 00:00:00,420,31,7,4203,6517
2758,2019-12-12 00:00:00,821,36,4,4019,1184
2759,2017-12-31 00:00:00,118,7,7,4009,5684
2760,2018-05-15 00:00:00,788,3,7,2138,2667
2761,2018-08-03 00:00:00,940,5,6,5857,1344
2762,2016-12-12 00:00:00,443,42,10,6201,4400
2763,2016-09-05 00:00:00,363,41,3,2665,666
2764,2018-06-07 00:00:00,271,48,3,4856,726
2765,2017-09-02 00:00:00,638,8,4,4074,3884
2766,2017-11-27 00:00:00,648,17,9,6338,3753
2767,2018-08-01 00:00:00,1000,16,10,9551,9890
2768,2019-03-13 00:00:00,315,17,6,6338,2502
2769,2017-09-11 00:00:00,739,39,9,10137,3672
2770,2020-08-31 00:00:00,275,13,3,10237,1884
2771,2017-05-28 00:00:00,343,23,3,6407,2574
2772,2019-09-29 00:00:00,196,4,2,2778,1624
2773,2017-02-08 00:00:00,346,33,5,8656,35
2774,2017-08-29 00:00:00,951,7,6,4009,4872
2775,2018-07-09 00:00:00,11,10,8,2863,3904
2776,2019-05-29 00:00:00,635,39,2,10137,816
2777,2018-11-04 00:00:00,575,32,6,9553,5940
2778,2019-03-17 00:00:00,701,24,2,10030,1272
2779,2017-04-09 00:00:00,157,13,4,10237,2512
2780,2017-01-29 00:00:00,768,26,6,4966,4464
2781,2018-10-23 00:00:00,600,17,9,6338,3753
2782,2018-11-08 00:00:00,876,45,1,3550,109
2783,2019-01-17 00:00:00,62,24,2,10030,1272
2784,2018-09-03 00:00:00,470,33,9,8656,63
2785,2017-11-23 00:00:00,938,29,4,2312,2460
2786,2020-07-19 00:00:00,828,14,6,8220,144
2787,2017-12-09 00:00:00,504,44,8,3899,352
2788,2019-04-08 00:00:00,765,33,10,8656,70
2789,2016-10-11 00:00:00,646,10,2,2863,976
2790,2018-11-16 00:00:00,129,17,9,6338,3753
2791,2016-09-23 00:00:00,593,30,4,9196,1672
2792,2016-12-09 00:00:00,166,31,3,4203,2793
2793,2020-06-15 00:00:00,329,8,2,4074,1942
2794,2017-06-20 00:00:00,562,15,6,1118,4296
2795,2018-08-02 00:00:00,866,25,4,4460,3108
2796,2018-02-20 00:00:00,599,24,9,10030,5724
2797,2019-07-09 00:00:00,810,16,3,9551,2967
2798,2019-06-28 00:00:00,723,42,3,6201,1320
2799,2017-08-04 00:00:00,598,12,9,1055,900
2800,2018-02-20 00:00:00,400,11,2,4470,324
2801,2018-01-27 00:00:00,644,1,6,4041,4818
2802,2019-05-28 00:00:00,883,44,3,3899,132
2803,2019-02-24 00:00:00,216,34,8,2235,7056
2804,2018-12-06 00:00:00,728,17,2,6338,834
2805,2016-12-03 00:00:00,344,22,2,655,408
2806,2018-04-12 00:00:00,145,29,6,2312,3690
2807,2020-03-30 00:00:00,467,40,6,7245,5490
2808,2016-10-30 00:00:00,856,9,7,8971,2506
2809,2018-08-18 00:00:00,457,37,8,8918,2864
2810,2018-08-06 00:00:00,911,44,3,3899,132
2811,2017-01-26 00:00:00,23,25,8,4460,6216
2812,2019-03-28 00:00:00,12,4,9,2778,7308
2813,2018-09-29 00:00:00,703,14,1,8220,24
2814,2020-04-07 00:00:00,417,14,7,8220,168
2815,2017-07-20 00:00:00,451,24,1,10030,636
2816,2017-11-24 00:00:00,270,49,8,348,1944
2817,2017-03-19 00:00:00,552,18,8,5999,80
2818,2019-05-18 00:00:00,690,35,3,8211,2352
2819,2019-10-16 00:00:00,606,4,5,2778,4060
2820,2019-03-14 00:00:00,912,42,4,6201,1760
2821,2017-02-07 00:00:00,866,11,8,4470,1296
2822,2019-08-13 00:00:00,164,8,9,4074,8739
2823,2016-09-18 00:00:00,824,14,9,8220,216
2824,2019-03-06 00:00:00,389,18,6,5999,60
2825,2018-08-04 00:00:00,35,38,10,9265,2830
2826,2017-10-02 00:00:00,573,1,3,4041,2409
2827,2020-01-17 00:00:00,245,46,2,2723,74
2828,2018-05-14 00:00:00,458,46,6,2723,222
2829,2019-04-13 00:00:00,326,42,3,6201,1320
2830,2020-01-24 00:00:00,336,43,5,9442,4595
2831,2020-01-14 00:00:00,941,45,7,3550,763
2832,2020-08-20 00:00:00,398,48,8,4856,1936
2833,2017-03-06 00:00:00,316,36,10,4019,2960
2834,2019-02-15 00:00:00,119,14,1,8220,24
2835,2018-11-19 00:00:00,122,34,5,2235,4410
2836,2018-05-27 00:00:00,828,33,8,8656,56
2837,2016-10-07 00:00:00,746,19,3,9122,1824
2838,2018-06-25 00:00:00,677,49,7,348,1701
2839,2017-12-05 00:00:00,635,22,1,655,204
2840,2017-09-19 00:00:00,629,2,9,1565,4050
2841,2018-08-28 00:00:00,403,7,7,4009,5684
2842,2017-05-29 00:00:00,605,45,8,3550,872
2843,2018-10-28 00:00:00,397,19,10,9122,6080
2844,2020-05-14 00:00:00,875,22,3,655,612
2845,2019-10-23 00:00:00,291,44,1,3899,44
2846,2019-10-08 00:00:00,442,16,2,9551,1978
2847,2020-07-17 00:00:00,731,2,10,1565,4500
2848,2017-05-18 00:00:00,719,12,6,1055,600
2849,2016-10-13 00:00:00,473,13,2,10237,1256
2850,2020-06-08 00:00:00,546,22,9,655,1836
2851,2020-01-22 00:00:00,633,5,9,5857,2016
2852,2017-04-17 00:00:00,255,45,8,3550,872
2853,2020-08-02 00:00:00,132,33,10,8656,70
2854,2018-01-01 00:00:00,57,23,4,6407,3432
2855,2018-01-31 00:00:00,678,20,3,4184,1395
2856,2017-01-11 00:00:00,688,9,9,8971,3222
2857,2019-11-21 00:00:00,280,31,7,4203,6517
2858,2017-12-28 00:00:00,323,35,10,8211,7840
2859,2020-06-29 00:00:00,248,18,9,5999,90
2860,2020-04-23 00:00:00,309,38,2,9265,566
2861,2017-12-22 00:00:00,444,44,4,3899,176
2862,2019-12-01 00:00:00,739,32,2,9553,1980
2863,2017-09-24 00:00:00,783,50,8,9056,7328
2864,2020-03-25 00:00:00,469,47,5,8102,1085
2865,2019-11-15 00:00:00,932,45,5,3550,545
2866,2017-12-19 00:00:00,705,27,5,8329,425
2867,2018-11-09 00:00:00,503,43,7,9442,6433
2868,2018-03-21 00:00:00,120,21,6,1196,3096
2869,2019-03-15 00:00:00,666,48,4,4856,968
2870,2017-01-28 00:00:00,249,25,5,4460,3885
2871,2017-11-23 00:00:00,787,22,3,655,612
2872,2018-05-15 00:00:00,828,43,5,9442,4595
2873,2018-02-16 00:00:00,449,39,3,10137,1224
2874,2018-03-05 00:00:00,924,18,3,5999,30
2875,2017-02-05 00:00:00,494,33,7,8656,49
2876,2017-12-15 00:00:00,706,11,1,4470,162
2877,2019-09-05 00:00:00,960,39,7,10137,2856
2878,2018-08-02 00:00:00,8,14,6,8220,144
2879,2018-05-26 00:00:00,702,42,7,6201,3080
2880,2016-12-01 00:00:00,646,36,5,4019,1480
2881,2018-08-16 00:00:00,930,41,4,2665,888
2882,2017-08-21 00:00:00,630,18,6,5999,60
2883,2018-07-17 00:00:00,224,13,2,10237,1256
2884,2019-11-08 00:00:00,356,18,10,5999,100
2885,2019-03-22 00:00:00,782,6,2,5868,1146
2886,2017-01-22 00:00:00,448,34,7,2235,6174
2887,2018-04-13 00:00:00,200,21,10,1196,5160
2888,2018-02-15 00:00:00,30,12,4,1055,400
2889,2018-04-14 00:00:00,837,30,5,9196,2090
2890,2017-11-28 00:00:00,290,48,1,4856,242
2891,2017-07-28 00:00:00,195,31,9,4203,8379
2892,2019-01-06 00:00:00,847,23,1,6407,858
2893,2018-12-19 00:00:00,555,7,1,4009,812
2894,2019-12-13 00:00:00,570,15,9,1118,6444
2895,2019-03-09 00:00:00,195,31,9,4203,8379
2896,2018-06-17 00:00:00,584,42,9,6201,3960
2897,2019-02-15 00:00:00,443,31,8,4203,7448
2898,2019-11-02 00:00:00,348,38,1,9265,283
2899,2016-12-29 00:00:00,225,49,10,348,2430
2900,2019-10-15 00:00:00,184,15,5,1118,3580
2901,2019-07-10 00:00:00,159,29,2,2312,1230
2902,2017-03-04 00:00:00,851,31,2,4203,1862
2903,2020-06-11 00:00:00,883,7,3,4009,2436
2904,2019-08-26 00:00:00,365,13,8,10237,5024
2905,2018-09-27 00:00:00,726,20,5,4184,2325
2906,2017-06-25 00:00:00,640,50,1,9056,916
2907,2017-06-19 00:00:00,971,34,2,2235,1764
2908,2020-05-25 00:00:00,652,46,3,2723,111
2909,2018-08-26 00:00:00,846,31,5,4203,4655
2910,2017-05-19 00:00:00,127,9,4,8971,1432
2911,2016-09-05 00:00:00,302,34,9,2235,7938
2912,2017-09-28 00:00:00,414,7,4,4009,3248
2913,2016-09-14 00:00:00,476,18,10,5999,100
2914,2017-12-17 00:00:00,597,13,2,10237,1256
2915,2019-05-26 00:00:00,182,5,2,5857,448
2916,2018-12-19 00:00:00,283,31,2,4203,1862
2917,2017-03-21 00:00:00,117,10,4,2863,1952
2918,2019-08-04 00:00:00,170,35,6,8211,4704
2919,2019-11-21 00:00:00,624,12,7,1055,700
2920,2020-06-15 00:00:00,20,39,10,10137,4080
2921,2018-02-13 00:00:00,381,43,5,9442,4595
2922,2017-01-29 00:00:00,922,10,10,2863,4880
2923,2016-11-13 00:00:00,470,44,9,3899,396
2924,2019-03-14 00:00:00,244,24,6,10030,3816
2925,2016-12-04 00:00:00,94,31,9,4203,8379
2926,2018-07-10 00:00:00,678,17,7,6338,2919
2927,2017-06-06 00:00:00,844,18,1,5999,10
2928,2017-01-29 00:00:00,566,47,10,8102,2170
2929,2020-06-08 00:00:00,248,14,9,8220,216
2930,2020-04-20 00:00:00,300,44,9,3899,396
2931,2019-03-20 00:00:00,132,39,6,10137,2448
2932,2016-09-21 00:00:00,432,34,10,2235,8820
2933,2018-10-29 00:00:00,219,42,8,6201,3520
2934,2018-04-03 00:00:00,442,42,7,6201,3080
2935,2020-02-25 00:00:00,131,17,8,6338,3336
2936,2017-04-02 00:00:00,85,50,8,9056,7328
2937,2017-06-01 00:00:00,118,8,6,4074,5826
2938,2019-12-27 00:00:00,689,29,3,2312,1845
2939,2019-06-14 00:00:00,277,23,10,6407,8580
2940,2020-08-07 00:00:00,398,9,4,8971,1432
2941,2019-10-27 00:00:00,528,6,7,5868,4011
2942,2017-05-15 00:00:00,356,31,10,4203,9310
2943,2019-08-31 00:00:00,816,29,8,2312,4920
2944,2020-07-20 00:00:00,681,46,3,2723,111
2945,2017-07-06 00:00:00,776,29,1,2312,615
2946,2018-05-08 00:00:00,587,37,7,8918,2506
2947,2017-10-06 00:00:00,744,43,1,9442,919
2948,2017-11-06 00:00:00,471,16,3,9551,2967
2949,2020-08-19 00:00:00,706,28,6,919,3612
2950,2018-04-21 00:00:00,306,50,2,9056,1832
2951,2018-03-06 00:00:00,185,13,4,10237,2512
2952,2016-09-04 00:00:00,905,17,6,6338,2502
2953,2019-05-18 00:00:00,742,50,3,9056,2748
2954,2018-05-08 00:00:00,903,36,1,4019,296
2955,2020-05-14 00:00:00,210,33,5,8656,35
2956,2018-04-16 00:00:00,762,26,2,4966,1488
2957,2018-07-30 00:00:00,582,2,7,1565,3150
2958,2020-09-03 00:00:00,970,38,3,9265,849
2959,2018-10-08 00:00:00,260,27,6,8329,510
2960,2018-09-12 00:00:00,707,3,9,2138,3429
2961,2016-09-21 00:00:00,510,20,1,4184,465
2962,2019-04-25 00:00:00,526,36,1,4019,296
2963,2017-04-20 00:00:00,708,36,1,4019,296
2964,2019-12-13 00:00:00,920,3,6,2138,2286
2965,2017-06-05 00:00:00,626,3,7,2138,2667
2966,2020-06-18 00:00:00,725,1,9,4041,7227
2967,2018-06-01 00:00:00,908,42,4,6201,1760
2968,2020-08-21 00:00:00,705,47,7,8102,1519
2969,2017-06-10 00:00:00,910,33,10,8656,70
2970,2017-12-16 00:00:00,347,1,6,4041,4818
2971,2019-01-21 00:00:00,89,30,4,9196,1672
2972,2017-07-03 00:00:00,756,48,5,4856,1210
2973,2017-01-08 00:00:00,524,43,10,9442,9190
2974,2019-04-19 00:00:00,288,18,5,5999,50
2975,2017-12-08 00:00:00,44,16,4,9551,3956
2976,2020-05-23 00:00:00,76,44,3,3899,132
2977,2017-05-10 00:00:00,920,5,1,5857,224
2978,2018-05-08 00:00:00,185,49,1,348,243
2979,2020-07-31 00:00:00,559,7,5,4009,4060
2980,2017-03-16 00:00:00,397,3,1,2138,381
2981,2019-10-14 00:00:00,378,46,4,2723,148
2982,2019-02-05 00:00:00,315,17,7,6338,2919
2983,2016-09-19 00:00:00,628,9,8,8971,2864
2984,2018-04-10 00:00:00,866,30,9,9196,3762
2985,2017-06-03 00:00:00,291,32,2,9553,1980
2986,2020-01-15 00:00:00,183,24,4,10030,2544
2987,2019-01-29 00:00:00,26,35,5,8211,3920
2988,2016-11-05 00:00:00,389,37,6,8918,2148
2989,2019-03-01 00:00:00,291,12,3,1055,300
2990,2019-12-15 00:00:00,903,18,7,5999,70
2991,2018-11-04 00:00:00,40,5,7,5857,1568
2992,2017-03-22 00:00:00,818,37,4,8918,1432
2993,2017-04-07 00:00:00,179,11,3,4470,486
2994,2019-08-11 00:00:00,68,2,4,1565,1800
2995,2017-12-21 00:00:00,99,29,1,2312,615
2996,2017-07-26 00:00:00,475,48,6,4856,1452
2997,2018-10-28 00:00:00,257,22,8,655,1632
2998,2018-04-07 00:00:00,362,47,9,8102,1953
2999,2020-06-05 00:00:00,583,21,10,1196,5160
3000,2018-06-09 00:00:00,317,40,6,7245,5490
3001,2017-02-13 00:00:00,856,7,4,4009,3248
3002,2016-09-07 00:00:00,981,47,8,8102,1736
